item,state,date,price
cuttlefish,johor,10/1/2020,28.53
cuttlefish,johor,11/1/2020,29.01
cuttlefish,johor,12/1/2020,28.74
cuttlefish,johor,1/1/2021,28.99
cuttlefish,johor,2/1/2021,30.62
cuttlefish,johor,3/1/2021,29.75
cuttlefish,johor,4/1/2021,30.42
cuttlefish,johor,5/1/2021,31.07
cuttlefish,johor,6/1/2021,31.12
cuttlefish,johor,7/1/2021,30.64
cuttlefish,johor,8/1/2021,29.97
cuttlefish,johor,9/1/2021,29.38
cuttlefish,johor,10/1/2021,30.12
cuttlefish,johor,11/1/2021,31.09
cuttlefish,johor,12/1/2021,32.18
crab,johor,1/1/2019,30.98
crab,johor,2/1/2019,31.27
crab,johor,3/1/2019,31.17
crab,johor,4/1/2019,30.7
crab,johor,5/1/2019,30.27
crab,johor,6/1/2019,29.45
crab,johor,7/1/2019,29.92
crab,johor,8/1/2019,29.63
crab,johor,9/1/2019,29.56
crab,johor,10/1/2019,29.59
crab,johor,11/1/2019,28.7
crab,johor,12/1/2019,28.86
crab,johor,1/1/2020,30.95
crab,johor,2/1/2020,29.36
crab,johor,3/1/2020,29.48
crab,johor,5/1/2020,29.91
crab,johor,6/1/2020,31.83
crab,johor,7/1/2020,31.38
crab,johor,8/1/2020,30.76
crab,johor,9/1/2020,31.39
crab,johor,10/1/2020,31.23
crab,johor,11/1/2020,31.21
crab,johor,12/1/2020,31.46
crab,johor,1/1/2021,31.4
crab,johor,2/1/2021,31.14
crab,johor,3/1/2021,29.87
crab,johor,4/1/2021,30.55
crab,johor,5/1/2021,30.25
crab,johor,6/1/2021,30.52
crab,johor,7/1/2021,31.08
crab,johor,8/1/2021,29.9
crab,johor,9/1/2021,30.96
crab,johor,10/1/2021,31.64
crab,johor,11/1/2021,31.72
crab,johor,12/1/2021,30.34
prawn,sabah,1/1/2019,25.85
prawn,sabah,2/1/2019,27.27
prawn,sabah,3/1/2019,28.91
prawn,sabah,4/1/2019,28.8
prawn,sabah,5/1/2019,25.3
prawn,sabah,6/1/2019,26.77
prawn,sabah,7/1/2019,27.9
prawn,sabah,8/1/2019,28.4
prawn,sabah,9/1/2019,25.77
prawn,sabah,10/1/2019,26.96
prawn,sabah,11/1/2019,27.83
prawn,sabah,12/1/2019,25.89
prawn,sabah,1/1/2020,27.17
prawn,sabah,2/1/2020,26.19
prawn,sabah,3/1/2020,25.82
prawn,sabah,5/1/2020,25.66
prawn,sabah,6/1/2020,27.96
prawn,sabah,7/1/2020,25.69
prawn,sabah,8/1/2020,27.18
prawn,sabah,9/1/2020,27.15
prawn,sabah,10/1/2020,27.15
prawn,sabah,11/1/2020,27.15
prawn,sabah,12/1/2020,27.33
prawn,sabah,1/1/2021,26.64
prawn,sabah,2/1/2021,25.52
prawn,sabah,3/1/2021,26.66
prawn,sabah,4/1/2021,26.59
prawn,sabah,5/1/2021,27.38
prawn,sabah,6/1/2021,27.83
prawn,sabah,7/1/2021,27.78
prawn,sabah,8/1/2021,27.94
prawn,sabah,9/1/2021,27.56
prawn,sabah,10/1/2021,27.9
prawn,sabah,11/1/2021,27.08
prawn,sabah,12/1/2021,28.63
cuttlefish,sabah,1/1/2019,17.69
cuttlefish,sabah,2/1/2019,13.92
cuttlefish,sabah,3/1/2019,13.21
cuttlefish,sabah,4/1/2019,12.68
cuttlefish,sabah,5/1/2019,12.79
cuttlefish,sabah,6/1/2019,15.11
cuttlefish,sabah,7/1/2019,14.75
cuttlefish,sabah,8/1/2019,14
cuttlefish,sabah,9/1/2019,13.83
cuttlefish,sabah,10/1/2019,14.11
cuttlefish,sabah,11/1/2019,15.05
cuttlefish,sabah,12/1/2019,15.44
cuttlefish,sabah,1/1/2020,13.96
cuttlefish,sabah,2/1/2020,12.4
cuttlefish,sabah,3/1/2020,12.94
cuttlefish,sabah,5/1/2020,13.53
cuttlefish,sabah,6/1/2020,14.39
cuttlefish,sabah,7/1/2020,14.4
cuttlefish,sabah,8/1/2020,12.83
cuttlefish,sabah,9/1/2020,13.86
cuttlefish,sabah,10/1/2020,13.92
cuttlefish,sabah,11/1/2020,13.48
cuttlefish,sabah,12/1/2020,15.6
cuttlefish,sabah,1/1/2021,14.68
cuttlefish,sabah,2/1/2021,14.08
cuttlefish,sabah,3/1/2021,13.96
cuttlefish,sabah,4/1/2021,13.81
cuttlefish,sabah,5/1/2021,13.84
cuttlefish,sabah,6/1/2021,14.66
cuttlefish,sabah,7/1/2021,14.9
cuttlefish,sabah,8/1/2021,14.96
cuttlefish,sabah,9/1/2021,14.49
cuttlefish,sabah,10/1/2021,16.05
cuttlefish,sabah,11/1/2021,15.36
cuttlefish,sabah,12/1/2021,16.81
crab,sabah,1/1/2019,16.85
crab,sabah,2/1/2019,15.21
crab,sabah,3/1/2019,17.04
crab,sabah,4/1/2019,16.08
crab,sabah,5/1/2019,13.64
crab,sabah,6/1/2019,17.82
crab,sabah,7/1/2019,16.9
crab,sabah,8/1/2019,17.28
crab,sabah,9/1/2019,16.88
crab,sabah,10/1/2019,16.8
crab,sabah,11/1/2019,16.47
crab,sabah,12/1/2019,16.29
crab,sabah,1/1/2020,16.92
crab,sabah,2/1/2020,15.05
crab,sabah,3/1/2020,15.09
crab,sabah,5/1/2020,15.53
crab,sabah,6/1/2020,15.49
crab,sabah,7/1/2020,15.68
crab,sabah,8/1/2020,15.3
crab,sabah,9/1/2020,16.97
crab,sabah,10/1/2020,16.97
crab,sabah,11/1/2020,15.35
crab,sabah,12/1/2020,17
crab,sabah,1/1/2021,16.81
crab,sabah,2/1/2021,17.3
crab,sabah,3/1/2021,16.15
crab,sabah,4/1/2021,16.47
crab,sabah,5/1/2021,18.27
crab,sabah,6/1/2021,16.69
crab,sabah,7/1/2021,17.04
crab,sabah,8/1/2021,16.52
crab,sabah,9/1/2021,17.17
crab,sabah,10/1/2021,17.03
crab,sabah,11/1/2021,16.82
crab,sabah,12/1/2021,17.53
prawn,perak,1/1/2019,29.48
prawn,perak,2/1/2019,29.88
prawn,perak,3/1/2019,28.91
prawn,perak,4/1/2019,28.76
prawn,perak,5/1/2019,28.41
prawn,perak,6/1/2019,28.89
prawn,perak,7/1/2019,27.98
prawn,perak,8/1/2019,28.28
prawn,perak,9/1/2019,28.54
prawn,perak,10/1/2019,27.97
prawn,perak,11/1/2019,28.31
prawn,perak,12/1/2019,28.42
prawn,perak,1/1/2020,28.27
prawn,perak,2/1/2020,28.71
prawn,perak,3/1/2020,28.13
prawn,perak,5/1/2020,28.62
prawn,perak,6/1/2020,28.87
prawn,perak,7/1/2020,29.19
prawn,perak,8/1/2020,29.43
prawn,perak,9/1/2020,29.33
prawn,perak,10/1/2020,28.88
prawn,perak,11/1/2020,29.13
prawn,perak,12/1/2020,29.11
prawn,perak,1/1/2021,29.29
prawn,perak,2/1/2021,30.61
prawn,perak,3/1/2021,30.38
prawn,perak,4/1/2021,30.54
prawn,perak,5/1/2021,31.3
prawn,perak,6/1/2021,31.52
prawn,perak,7/1/2021,31.06
prawn,perak,8/1/2021,30.73
prawn,perak,9/1/2021,30.78
prawn,perak,10/1/2021,30.58
prawn,perak,11/1/2021,30.48
prawn,perak,12/1/2021,30.69
cuttlefish,perak,1/1/2019,24.91
cuttlefish,perak,2/1/2019,25.47
cuttlefish,perak,3/1/2019,25.61
cuttlefish,perak,4/1/2019,24.58
cuttlefish,perak,5/1/2019,24.42
cuttlefish,perak,6/1/2019,25.37
cuttlefish,perak,7/1/2019,25.1
cuttlefish,perak,8/1/2019,25.24
cuttlefish,perak,9/1/2019,25.08
cuttlefish,perak,10/1/2019,23.8
cuttlefish,perak,11/1/2019,23.52
cuttlefish,perak,12/1/2019,25.39
cuttlefish,perak,1/1/2020,26.76
cuttlefish,perak,2/1/2020,23.66
cuttlefish,perak,3/1/2020,24.79
cuttlefish,perak,5/1/2020,25.11
cuttlefish,perak,6/1/2020,26.31
cuttlefish,perak,7/1/2020,26.9
cuttlefish,perak,8/1/2020,26.71
cuttlefish,perak,9/1/2020,27.06
cuttlefish,perak,10/1/2020,27.13
cuttlefish,perak,11/1/2020,28.48
cuttlefish,perak,12/1/2020,29.51
cuttlefish,perak,1/1/2021,29.34
cuttlefish,perak,2/1/2021,31.29
cuttlefish,perak,3/1/2021,29.82
cuttlefish,perak,4/1/2021,29.36
cuttlefish,perak,5/1/2021,30.28
cuttlefish,perak,6/1/2021,29.81
cuttlefish,perak,7/1/2021,31.79
cuttlefish,perak,8/1/2021,30.56
cuttlefish,perak,9/1/2021,31.41
cuttlefish,perak,10/1/2021,33.05
cuttlefish,perak,11/1/2021,31.39
cuttlefish,perak,12/1/2021,32.4
crab,perak,1/1/2019,26.97
crab,perak,2/1/2019,27.16
crab,perak,3/1/2019,27.04
crab,perak,4/1/2019,26.9
crab,perak,5/1/2019,27.91
crab,perak,6/1/2019,27.97
crab,perak,7/1/2019,28.11
crab,perak,8/1/2019,26.68
crab,perak,9/1/2019,28.28
crab,perak,10/1/2019,28.15
crab,perak,11/1/2019,27.53
crab,perak,12/1/2019,27.33
crab,perak,1/1/2020,27.42
crab,perak,2/1/2020,29.35
crab,perak,3/1/2020,27.65
crab,perak,5/1/2020,30.09
crab,perak,6/1/2020,29.53
crab,perak,7/1/2020,29.21
crab,perak,8/1/2020,28.79
crab,perak,9/1/2020,28.59
crab,perak,10/1/2020,28.15
crab,perak,11/1/2020,28.57
crab,perak,12/1/2020,28.94
crab,perak,1/1/2021,30.25
crab,perak,2/1/2021,30.85
crab,perak,3/1/2021,29
crab,perak,4/1/2021,30
crab,perak,5/1/2021,29.1
crab,perak,6/1/2021,28.11
crab,perak,7/1/2021,28.49
crab,perak,8/1/2021,28.13
crab,perak,9/1/2021,29.05
crab,perak,10/1/2021,30.14
crab,perak,11/1/2021,30.62
crab,perak,12/1/2021,30.07
prawn,sarawak,1/1/2019,28.12
prawn,sarawak,2/1/2019,27.56
prawn,sarawak,3/1/2019,30.07
prawn,sarawak,4/1/2019,28.28
prawn,sarawak,5/1/2019,29.14
prawn,sarawak,6/1/2019,28.11
prawn,sarawak,7/1/2019,26.33
prawn,sarawak,8/1/2019,30
prawn,sarawak,9/1/2019,30.78
prawn,sarawak,10/1/2019,30.73
prawn,sarawak,11/1/2019,28.96
prawn,sarawak,12/1/2019,29.78
prawn,sarawak,1/1/2020,28.77
prawn,sarawak,2/1/2020,28.7
prawn,sarawak,3/1/2020,26.89
prawn,sarawak,5/1/2020,27.85
prawn,sarawak,6/1/2020,26.18
prawn,sarawak,7/1/2020,30.95
prawn,sarawak,8/1/2020,28.81
prawn,sarawak,9/1/2020,27.76
prawn,sarawak,10/1/2020,29.95
prawn,sarawak,11/1/2020,34.25
prawn,sarawak,12/1/2020,31.54
prawn,sarawak,1/1/2021,32.13
prawn,sarawak,2/1/2021,34.91
prawn,sarawak,3/1/2021,29.81
prawn,sarawak,4/1/2021,31.25
prawn,sarawak,5/1/2021,29.66
prawn,sarawak,6/1/2021,28.41
prawn,sarawak,7/1/2021,29.79
prawn,sarawak,8/1/2021,29.76
prawn,sarawak,9/1/2021,29.2
prawn,sarawak,10/1/2021,28.54
prawn,sarawak,11/1/2021,30.88
prawn,sarawak,12/1/2021,31.07
cuttlefish,sarawak,1/1/2019,16.98
cuttlefish,sarawak,2/1/2019,17.82
cuttlefish,sarawak,3/1/2019,17.02
cuttlefish,sarawak,4/1/2019,17.2
cuttlefish,sarawak,5/1/2019,16.4
cuttlefish,sarawak,6/1/2019,16.15
cuttlefish,sarawak,7/1/2019,16.26
cuttlefish,sarawak,8/1/2019,16.63
cuttlefish,sarawak,9/1/2019,16.88
cuttlefish,sarawak,10/1/2019,16.94
cuttlefish,sarawak,11/1/2019,16.23
cuttlefish,sarawak,12/1/2019,16.98
cuttlefish,sarawak,1/1/2020,16.57
cuttlefish,sarawak,2/1/2020,16.29
cuttlefish,sarawak,3/1/2020,16.91
cuttlefish,sarawak,5/1/2020,16.81
cuttlefish,sarawak,6/1/2020,16.64
cuttlefish,sarawak,7/1/2020,17.81
cuttlefish,sarawak,8/1/2020,17.68
cuttlefish,sarawak,9/1/2020,17.39
cuttlefish,sarawak,10/1/2020,18.21
cuttlefish,sarawak,11/1/2020,19.48
cuttlefish,sarawak,12/1/2020,19.28
cuttlefish,sarawak,1/1/2021,18.14
cuttlefish,sarawak,2/1/2021,21.62
cuttlefish,sarawak,3/1/2021,19.5
cuttlefish,sarawak,4/1/2021,18.66
cuttlefish,sarawak,5/1/2021,18.81
cuttlefish,sarawak,6/1/2021,18.21
cuttlefish,sarawak,7/1/2021,18.51
cuttlefish,sarawak,8/1/2021,18.87
cuttlefish,sarawak,9/1/2021,18.57
cuttlefish,sarawak,10/1/2021,18.62
cuttlefish,sarawak,11/1/2021,19.36
cuttlefish,sarawak,12/1/2021,18.94
crab,sarawak,1/1/2019,19.87
crab,sarawak,2/1/2019,19.95
crab,sarawak,3/1/2019,18.12
crab,sarawak,4/1/2019,19.43
crab,sarawak,5/1/2019,20.42
crab,sarawak,6/1/2019,20
crab,sarawak,7/1/2019,21.71
crab,sarawak,8/1/2019,23.13
crab,sarawak,9/1/2019,19.89
crab,sarawak,10/1/2019,20.22
crab,sarawak,11/1/2019,21.66
crab,sarawak,12/1/2019,21.69
crab,sarawak,1/1/2020,22.5
crab,sarawak,2/1/2020,20.56
crab,sarawak,3/1/2020,18.94
crab,sarawak,5/1/2020,18.14
crab,sarawak,6/1/2020,18.19
crab,sarawak,7/1/2020,22.12
crab,sarawak,8/1/2020,20.17
crab,sarawak,9/1/2020,20.86
crab,sarawak,10/1/2020,22.44
crab,sarawak,11/1/2020,23.43
crab,sarawak,12/1/2020,21.34
crab,sarawak,1/1/2021,20.7
crab,sarawak,2/1/2021,20.99
crab,sarawak,3/1/2021,22.55
crab,sarawak,4/1/2021,21.87
crab,sarawak,5/1/2021,21.63
crab,sarawak,6/1/2021,21.83
crab,sarawak,7/1/2021,21.87
crab,sarawak,8/1/2021,20.43
crab,sarawak,9/1/2021,20.66
crab,sarawak,10/1/2021,19.82
crab,sarawak,11/1/2021,22.61
crab,sarawak,12/1/2021,22.95
spinach,malaysia,1/1/2022,5.72
spinach,malaysia,2/1/2022,5.27
spinach,malaysia,3/1/2022,5.63
spinach,malaysia,4/1/2022,5.3
spinach,malaysia,5/1/2022,5.66
spinach,malaysia,6/1/2022,5.61
spinach,malaysia,7/1/2022,5.59
spinach,malaysia,8/1/2022,5.66
spinach,malaysia,9/1/2022,5.52
ladies fingers,malaysia,1/1/2022,9.15
ladies fingers,malaysia,2/1/2022,9.31
ladies fingers,malaysia,3/1/2022,9.09
ladies fingers,malaysia,4/1/2022,9.22
ladies fingers,malaysia,5/1/2022,9.34
ladies fingers,malaysia,6/1/2022,9.31
ladies fingers,malaysia,7/1/2022,8.71
ladies fingers,malaysia,8/1/2022,8.73
ladies fingers,malaysia,9/1/2022,8.8
tomatoes,malaysia,1/1/2022,6.12
tomatoes,malaysia,2/1/2022,6.78
tomatoes,malaysia,3/1/2022,5.86
tomatoes,malaysia,4/1/2022,5.98
tomatoes,malaysia,5/1/2022,6.12
tomatoes,malaysia,6/1/2022,6.74
tomatoes,malaysia,7/1/2022,6.49
tomatoes,malaysia,8/1/2022,6.96
tomatoes,malaysia,9/1/2022,6.41
spinach,johor,1/1/2022,5.99
spinach,johor,2/1/2022,5.4
spinach,johor,3/1/2022,5.97
spinach,johor,4/1/2022,5.76
spinach,johor,5/1/2022,6.58
spinach,johor,6/1/2022,6.31
spinach,johor,7/1/2022,6.35
spinach,johor,8/1/2022,6.83
spinach,johor,9/1/2022,6.58
ladies fingers,johor,1/1/2022,10.18
ladies fingers,johor,2/1/2022,10.34
ladies fingers,johor,3/1/2022,9.09
ladies fingers,johor,4/1/2022,9.06
ladies fingers,johor,5/1/2022,9.41
ladies fingers,johor,6/1/2022,9.92
ladies fingers,johor,7/1/2022,9.84
ladies fingers,johor,8/1/2022,10.7
ladies fingers,johor,9/1/2022,10.53
tomatoes,johor,1/1/2022,5.42
tomatoes,johor,2/1/2022,6.09
tomatoes,johor,3/1/2022,5.05
tomatoes,johor,4/1/2022,5.2
tomatoes,johor,5/1/2022,5.39
tomatoes,johor,6/1/2022,6.23
tomatoes,johor,7/1/2022,5.98
tomatoes,johor,8/1/2022,6.64
tomatoes,johor,9/1/2022,5.98
apple fuji,malaysia,1/1/2022,1.82
apple fuji,malaysia,2/1/2022,1.82
apple fuji,malaysia,3/1/2022,1.83
apple fuji,malaysia,4/1/2022,1.82
apple fuji,malaysia,5/1/2022,1.85
apple fuji,malaysia,6/1/2022,1.92
apple fuji,malaysia,7/1/2022,1.94
apple fuji,malaysia,8/1/2022,1.96
apple fuji,malaysia,9/1/2022,1.98
pineapple,malaysia,1/1/2022,3.26
pineapple,malaysia,2/1/2022,3.34
pineapple,malaysia,3/1/2022,3.55
pineapple,malaysia,4/1/2022,3.48
pineapple,malaysia,5/1/2022,3.49
pineapple,malaysia,6/1/2022,3.53
pineapple,malaysia,7/1/2022,3.68
pineapple,malaysia,8/1/2022,3.54
pineapple,malaysia,9/1/2022,3.65
watermelon,malaysia,1/1/2022,3.57
watermelon,malaysia,2/1/2022,3.46
watermelon,malaysia,3/1/2022,3.16
watermelon,malaysia,4/1/2022,3.31
watermelon,malaysia,5/1/2022,3.71
watermelon,malaysia,6/1/2022,3.87
watermelon,malaysia,7/1/2022,3.64
watermelon,malaysia,8/1/2022,3.73
watermelon,malaysia,9/1/2022,3.82
apple fuji,johor,1/1/2022,1.82
apple fuji,johor,2/1/2022,1.82
apple fuji,johor,3/1/2022,1.83
apple fuji,johor,4/1/2022,1.82
apple fuji,johor,5/1/2022,1.85
apple fuji,johor,6/1/2022,1.92
apple fuji,johor,7/1/2022,1.94
apple fuji,johor,8/1/2022,1.96
apple fuji,johor,9/1/2022,1.98
pineapple,johor,1/1/2022,3.26
pineapple,johor,2/1/2022,3.34
pineapple,johor,3/1/2022,3.55
pineapple,johor,4/1/2022,3.48
pineapple,johor,5/1/2022,3.49
pineapple,johor,6/1/2022,3.53
pineapple,johor,7/1/2022,3.68
pineapple,johor,8/1/2022,3.54
pineapple,johor,9/1/2022,3.65
watermelon,johor,1/1/2022,3.57
watermelon,johor,2/1/2022,3.46
watermelon,johor,3/1/2022,3.16
watermelon,johor,4/1/2022,3.31
watermelon,johor,5/1/2022,3.71
watermelon,johor,6/1/2022,3.87
watermelon,johor,7/1/2022,3.64
watermelon,johor,8/1/2022,3.73
watermelon,johor,9/1/2022,3.82
chicken,malaysia,1/1/2022,9.48
chicken,malaysia,2/1/2022,9.46
chicken,malaysia,3/1/2022,9.47
chicken,malaysia,4/1/2022,9.5
chicken,malaysia,5/1/2022,9.7
chicken,malaysia,6/1/2022,10.02
chicken,malaysia,7/1/2022,9.94
chicken,malaysia,8/1/2022,9.65
chicken,malaysia,9/1/2022,9.86
beef,malaysia,1/1/2022,35.56
beef,malaysia,2/1/2022,35.76
beef,malaysia,3/1/2022,35.93
beef,malaysia,4/1/2022,36.26
beef,malaysia,5/1/2022,37
beef,malaysia,6/1/2022,37.13
beef,malaysia,7/1/2022,37.36
beef,malaysia,8/1/2022,37.64
beef,malaysia,9/1/2022,37.66
siakap fish,malaysia,1/1/2022,19.38
siakap fish,malaysia,2/1/2022,20.02
siakap fish,malaysia,3/1/2022,20.33
siakap fish,malaysia,4/1/2022,20.67
siakap fish,malaysia,5/1/2022,21.25
siakap fish,malaysia,6/1/2022,21.93
siakap fish,malaysia,7/1/2022,21.88
siakap fish,malaysia,8/1/2022,21.31
siakap fish,malaysia,9/1/2022,20.98
chicken,johor,1/1/2022,9.01
chicken,johor,2/1/2022,8.94
chicken,johor,3/1/2022,8.97
chicken,johor,4/1/2022,8.99
chicken,johor,5/1/2022,9.24
chicken,johor,6/1/2022,9.66
chicken,johor,7/1/2022,9.35
chicken,johor,8/1/2022,8.78
chicken,johor,9/1/2022,9.16
beef,johor,1/1/2022,35.47
beef,johor,2/1/2022,35.87
beef,johor,3/1/2022,36.09
beef,johor,4/1/2022,36.06
beef,johor,5/1/2022,37.38
beef,johor,6/1/2022,38.4
beef,johor,7/1/2022,39.33
beef,johor,8/1/2022,39.33
beef,johor,9/1/2022,39.4
siakap fish,johor,1/1/2022,18.62
siakap fish,johor,2/1/2022,19.21
siakap fish,johor,3/1/2022,19.71
siakap fish,johor,4/1/2022,20.37
siakap fish,johor,5/1/2022,20.86
siakap fish,johor,6/1/2022,22.17
siakap fish,johor,7/1/2022,22.08
siakap fish,johor,8/1/2022,21.08
siakap fish,johor,9/1/2022,20.47
spinach,selangor,1/1/2022,6.48
spinach,selangor,2/1/2022,5.08
spinach,selangor,3/1/2022,5.54
spinach,selangor,4/1/2022,4.56
spinach,selangor,5/1/2022,5.28
spinach,selangor,6/1/2022,5.28
spinach,selangor,7/1/2022,5.06
spinach,selangor,8/1/2022,5.1
spinach,selangor,9/1/2022,4.84
ladies fingers,selangor,1/1/2022,9.71
ladies fingers,selangor,2/1/2022,9.71
ladies fingers,selangor,3/1/2022,9.11
ladies fingers,selangor,4/1/2022,9.73
ladies fingers,selangor,5/1/2022,10.1
ladies fingers,selangor,6/1/2022,9.26
ladies fingers,selangor,7/1/2022,8.26
ladies fingers,selangor,8/1/2022,8.35
ladies fingers,selangor,9/1/2022,8.41
tomatoes,selangor,1/1/2022,5.47
tomatoes,selangor,2/1/2022,5.83
tomatoes,selangor,3/1/2022,4.64
tomatoes,selangor,4/1/2022,4.98
tomatoes,selangor,5/1/2022,4.96
tomatoes,selangor,6/1/2022,5.95
tomatoes,selangor,7/1/2022,5.35
tomatoes,selangor,8/1/2022,6.08
tomatoes,selangor,9/1/2022,5.25
apple fuji,selangor,1/1/2022,2.06
apple fuji,selangor,2/1/2022,2.17
apple fuji,selangor,3/1/2022,2.19
apple fuji,selangor,4/1/2022,2.19
apple fuji,selangor,5/1/2022,2.1
apple fuji,selangor,6/1/2022,2.14
apple fuji,selangor,7/1/2022,2.21
apple fuji,selangor,8/1/2022,2.24
apple fuji,selangor,9/1/2022,2.27
pineapple,selangor,1/1/2022,4.1
pineapple,selangor,2/1/2022,4.09
pineapple,selangor,3/1/2022,4.05
pineapple,selangor,4/1/2022,4.02
pineapple,selangor,5/1/2022,4.1
pineapple,selangor,6/1/2022,4.38
pineapple,selangor,7/1/2022,4.31
pineapple,selangor,8/1/2022,4.44
pineapple,selangor,9/1/2022,4.59
watermelon,selangor,1/1/2022,3.91
watermelon,selangor,2/1/2022,3.5
watermelon,selangor,3/1/2022,3.29
watermelon,selangor,4/1/2022,3.91
watermelon,selangor,5/1/2022,4.06
watermelon,selangor,6/1/2022,3.97
watermelon,selangor,7/1/2022,3.95
watermelon,selangor,8/1/2022,3.93
watermelon,selangor,9/1/2022,4.01
chicken,selangor,1/1/2022,9.17
chicken,selangor,2/1/2022,8.95
chicken,selangor,3/1/2022,8.94
chicken,selangor,4/1/2022,8.96
chicken,selangor,5/1/2022,9.27
chicken,selangor,6/1/2022,9.55
chicken,selangor,7/1/2022,9.5
chicken,selangor,8/1/2022,9.08
chicken,selangor,9/1/2022,9.36
beef,selangor,1/1/2022,37.16
beef,selangor,2/1/2022,37.45
beef,selangor,3/1/2022,37.66
beef,selangor,4/1/2022,38.13
beef,selangor,5/1/2022,38.29
beef,selangor,6/1/2022,38.16
beef,selangor,7/1/2022,38.36
beef,selangor,8/1/2022,38.99
beef,selangor,9/1/2022,38.82
siakap fish,selangor,1/1/2022,20.17
siakap fish,selangor,2/1/2022,20.89
siakap fish,selangor,3/1/2022,20.43
siakap fish,selangor,4/1/2022,20.74
siakap fish,selangor,5/1/2022,21.57
siakap fish,selangor,6/1/2022,21.64
siakap fish,selangor,7/1/2022,22.19
siakap fish,selangor,8/1/2022,21.51
siakap fish,selangor,9/1/2022,21.29
spinach,sabah,1/1/2022,4.6
spinach,sabah,2/1/2022,4.79
spinach,sabah,3/1/2022,4.61
spinach,sabah,4/1/2022,4.78
spinach,sabah,5/1/2022,4.8
spinach,sabah,6/1/2022,5.01
spinach,sabah,7/1/2022,5.12
spinach,sabah,8/1/2022,5.09
spinach,sabah,9/1/2022,5.13
ladies fingers,sabah,1/1/2022,6.64
ladies fingers,sabah,2/1/2022,6.44
ladies fingers,sabah,3/1/2022,6.38
ladies fingers,sabah,4/1/2022,6.92
ladies fingers,sabah,5/1/2022,7.21
ladies fingers,sabah,6/1/2022,7.71
ladies fingers,sabah,7/1/2022,7.81
ladies fingers,sabah,8/1/2022,7.45
ladies fingers,sabah,9/1/2022,7.4
tomatoes,sabah,1/1/2022,7.17
tomatoes,sabah,2/1/2022,7.39
tomatoes,sabah,3/1/2022,7.23
tomatoes,sabah,4/1/2022,6.79
tomatoes,sabah,5/1/2022,7.32
tomatoes,sabah,6/1/2022,7.54
tomatoes,sabah,7/1/2022,7.57
tomatoes,sabah,8/1/2022,7.55
tomatoes,sabah,9/1/2022,7.36
apple fuji,sabah,1/1/2022,1.31
apple fuji,sabah,2/1/2022,1.37
apple fuji,sabah,3/1/2022,1.38
apple fuji,sabah,4/1/2022,1.39
apple fuji,sabah,5/1/2022,1.45
apple fuji,sabah,6/1/2022,1.5
apple fuji,sabah,7/1/2022,1.5
apple fuji,sabah,8/1/2022,1.41
apple fuji,sabah,9/1/2022,1.44
pineapple,sabah,1/1/2022,5
pineapple,sabah,2/1/2022,5.33
pineapple,sabah,3/1/2022,5.42
pineapple,sabah,4/1/2022,5.4
pineapple,sabah,5/1/2022,5.27
pineapple,sabah,6/1/2022,5.1
pineapple,sabah,7/1/2022,4.79
pineapple,sabah,8/1/2022,4.97
pineapple,sabah,9/1/2022,5.45
chicken,sabah,1/1/2022,10.85
chicken,sabah,2/1/2022,11.2
chicken,sabah,3/1/2022,11.34
chicken,sabah,4/1/2022,11.29
chicken,sabah,5/1/2022,11.32
chicken,sabah,6/1/2022,11.44
chicken,sabah,7/1/2022,12
chicken,sabah,8/1/2022,12.08
chicken,sabah,9/1/2022,12.09
beef,sabah,1/1/2022,27.57
beef,sabah,2/1/2022,28.05
beef,sabah,3/1/2022,27.57
beef,sabah,4/1/2022,30.13
beef,sabah,5/1/2022,30.06
beef,sabah,6/1/2022,29.27
beef,sabah,7/1/2022,29.67
beef,sabah,8/1/2022,30.46
beef,sabah,9/1/2022,28.8
siakap fish,sabah,1/1/2022,19.5
siakap fish,sabah,2/1/2022,18.71
siakap fish,sabah,3/1/2022,19.75
siakap fish,sabah,4/1/2022,19.8
siakap fish,sabah,5/1/2022,20.56
siakap fish,sabah,6/1/2022,19.75
siakap fish,sabah,7/1/2022,19.34
siakap fish,sabah,8/1/2022,20.76
siakap fish,sabah,9/1/2022,23.37
spinach,perak,1/1/2022,5.01
spinach,perak,2/1/2022,4.78
spinach,perak,3/1/2022,5.27
spinach,perak,4/1/2022,4.85
spinach,perak,5/1/2022,4.72
spinach,perak,6/1/2022,5.15
spinach,perak,7/1/2022,4.81
spinach,perak,8/1/2022,4.99
spinach,perak,9/1/2022,4.93
ladies fingers,perak,1/1/2022,8.94
ladies fingers,perak,2/1/2022,9.24
ladies fingers,perak,3/1/2022,9.39
ladies fingers,perak,4/1/2022,9.3
ladies fingers,perak,5/1/2022,9.83
ladies fingers,perak,6/1/2022,9.81
ladies fingers,perak,7/1/2022,8.24
ladies fingers,perak,8/1/2022,8.15
ladies fingers,perak,9/1/2022,8.48
tomatoes,perak,1/1/2022,5.47
tomatoes,perak,2/1/2022,6.02
tomatoes,perak,3/1/2022,5.21
tomatoes,perak,4/1/2022,5.22
tomatoes,perak,5/1/2022,5.25
tomatoes,perak,6/1/2022,5.84
tomatoes,perak,7/1/2022,5.47
tomatoes,perak,8/1/2022,6.28
tomatoes,perak,9/1/2022,5.47
apple fuji,perak,1/1/2022,2.12
